hour,weekday,floor_int,temperature,occupancy,power
17,1,3,69.6974384729252,1,58.660741955835
17,1,4,70.459899743398,3,46.0383763554346
17,1,1,71.121417798494,0,14.6593194223242
17,1,2,70.3213566462199,0,13.9440581820672
17,1,3,69.578573803569,0,22.2509588382381
17,1,4,70.4469355742137,4,9.84522542860941
15,1,1,70.1486585516679,1,50.5634084575286
15,1,3,69.4180304505104,0,58.2546837330156
15,1,4,70.395662466685,1,45.6529473206319
15,1,1,70.8519592285156,1,64.4921076152823
15,1,2,69.8633441289266,1,63.6804638115573
15,1,3,70.2792827251346,0,71.8532539704174
15,1,4,70.3889925479889,2,59.2263871357136
14,1,1,71.0573709052906,0,50.7313121280749
14,1,3,69.3310581029848,0,57.7097713208059
14,1,4,70.3531076908112,0,44.9623579138424
14,1,1,70.2245209007932,0,49.7754220157804
14,1,2,70.392665608724,0,49.3513662450423
14,1,3,69.5868509425673,0,57.4456014243187
13,1,1,69.3803494102076,0,50.574375177639
13,1,3,70.046862136486,0,57.5471475873128
13,1,4,70.241125424703,2,44.5305072932315
13,1,1,69.8388417561849,1,49.764223440754
13,1,3,69.1567348657652,0,57.1153761655441
13,1,4,70.1618811289469,1,44.2054771614494
12,1,3,70.0067525464435,1,43.656516279254
12,1,4,70.1419642766317,2,30.6578768772451
12,1,1,70.1846662822523,0,50.1260411913827
12,1,2,69.3060482660929,0,48.9274604539241
12,1,4,70.1140790780385,0,44.2967867713742
11,1,1,69.2786683199699,0,49.4668294254589
11,1,2,70.0186324437459,0,48.7606857712744
11,1,3,68.8961552908254,1,57.2525407815774
11,1,1,68.8908930996008,0,50.713650411737
11,1,2,68.9567916552226,0,49.1094012000103
11,1,3,69.8483326934105,1,57.5071056936431
10,1,1,69.3044580493057,0,65.2888255294529
10,1,2,69.901983833313,0,64.2718240221147
10,1,3,69.0875342613043,0,72.0561290029436
10,1,4,70.1317072709401,1,58.564046712534
10,1,1,70.0718474806401,0,37.2743143035623
10,1,3,69.7768726348877,0,44.0056129500153
9,1,3,69.1282730767893,0,43.9589498232817
9,1,4,70.1805739402771,0,31.0079379968811
9,1,1,69.6546495671858,0,51.0161337105746
9,1,2,69.2803471883138,0,49.2294388435039
9,1,3,69.0541719835858,0,57.9345242343043
8,1,1,68.9782950418037,0,51.8883653962694
8,1,3,69.8426692873933,1,58.3631086158566
8,1,4,70.1887447039286,0,45.454151731974
8,1,1,69.3508034421687,0,51.0614218469709
8,1,2,69.9876480102539,0,49.4896355825476
8,1,3,69.2855095530665,0,58.6817949314718
7,1,1,69.9943486933123,0,37.4566681425931
7,1,3,70.1701525311137,1,44.6956403959048
7,1,1,70.3225406847502,1,37.975743477873
7,1,3,69.2064325199571,0,44.5923632879276
6,1,3,69.3447435622992,1,44.5000026552152
6,1,4,70.2342814604441,1,31.3035664799827
6,1,1,69.0742425751268,0,51.0483278399406
6,1,2,69.2914994239807,0,49.2966816765329
6,1,4,70.2489896615346,0,44.6115658249255
5,1,1,69.2456522991783,1,50.8113103637006
5,1,2,70.1140473683675,0,48.8293202288914
5,1,3,69.2075339029002,0,57.5936160826532
5,1,1,70.2338250812731,0,37.1229726738966
5,1,3,70.0719631549924,0,44.3138303882006
4,1,2,70.1844151814779,0,47.1365902289836
4,1,3,69.3781436654024,0,55.9925457690115
4,1,4,70.3303380012512,1,42.7773151415022
3,1,1,69.3343655268351,0,52.2160375090825
3,1,2,70.2712308247884,0,50.3896725895393
3,1,3,69.5396669964458,0,59.1339509818863
2,1,3,70.3049388264501,0,44.9297257939033
2,1,4,70.4360349178314,0,31.6997047379118
2,1,1,70.5549479702063,0,51.7094254835174
2,1,2,70.0566118876139,0,49.9354069201872
2,1,3,69.5049695746843,0,58.6106815529129
1,1,1,70.6010758249383,0,51.6713389681536
1,1,3,70.3010563074156,0,58.635080243228
1,1,4,70.4949665864309,1,45.4357413157122
1,1,1,69.8321176495468,0,37.8717872161651
1,1,3,69.5809085313664,0,44.8845598199696
0,1,1,69.3881754289594,1,38.4303716308495
0,1,3,70.709412996159,0,45.4513307470479
0,1,1,69.7206346612228,0,66.2339004061359
0,1,2,69.9949013392131,0,64.6618313314102
0,1,3,69.6444927038148,0,73.0528420183109
0,1,4,70.5831695397695,0,60.1890367640008
23,7,2,69.8018319447835,0,36.9599496590963
23,7,3,70.5030565927195,1,45.4336626683653
23,7,1,71.0706767032021,0,66.453144522151
23,7,2,70.6943363189697,0,64.6535947408993
23,7,3,69.989954138911,0,73.2385151463677
23,7,4,70.6527334054311,1,60.1638048574678
22,7,1,70.2934232343707,0,66.3657599505386
22,7,2,70.1539801279704,0,64.5067060521687
22,7,3,69.9928292895472,0,72.9715033212851
22,7,4,70.6865572929382,0,60.116527111124
22,7,3,70.4144028064816,0,46.5831911391142
22,7,4,70.7108923594157,2,33.878504362292
21,7,1,69.9432053315012,1,66.6902615542058
21,7,2,70.7341569900513,1,64.822982277954
21,7,3,69.9126280851142,0,73.5481940539612
21,7,4,70.7268134752909,1,60.8171805463207
20,7,1,70.6667510584781,1,53.1867552884869
20,7,2,70.3084667205811,0,51.6961207502536
20,7,3,70.657409490541,1,60.5534201017654
19,7,1,69.6999751643131,0,67.2412750129006
19,7,2,70.4720230102539,1,66.4663627470727
19,7,3,69.8252225033073,0,75.0009479335567
19,7,4,70.5819169680278,3,62.3158282117511
19,7,1,69.6147422623216,0,52.6533052257
19,7,3,70.0855594457582,0,60.3002183171775
19,7,4,70.5406231085459,4,47.7386091893277
18,7,1,70.585439046224,1,52.783994983467
18,7,3,70.2017731777457,0,60.284655391406
18,7,4,70.504944562912,1,47.7279046630356
18,7,1,70.8615598176655,0,66.168611511268
18,7,2,70.4569269816081,1,65.4759687319456
18,7,3,69.6134946956191,1,73.9769925253931
18,7,4,70.4987959067027,1,61.3430220521695
17,7,1,70.4834456862065,1,66.2802412994497
17,7,2,69.5042671044668,0,65.5807798032474
17,7,3,70.4231946191122,0,74.1702633287059
17,7,4,70.4800709883372,7,61.2995820666838
17,7,1,69.7421909800747,0,65.22961394288
17,7,2,69.6026280085246,0,64.2597966215981
17,7,3,69.5527721671171,1,72.706390058127
17,7,4,70.4340817928314,1,60.0572367706918
16,7,2,70.3916365305583,0,50.5635392542827
16,7,3,70.5261253534361,1,59.1372899980997
16,7,4,70.40296403567,1,46.1833155540007
16,7,1,69.9098627860086,0,50.3817619644688
16,7,2,69.3283596992493,1,49.0364305950352
16,7,3,69.4154062492903,0,57.4675737080397
14,7,1,68.9609468694319,0,51.2559036316889
14,7,2,70.0053236643473,0,50.4624325328114
14,7,3,70.1233815925066,0,58.7172124438584
13,7,1,69.3812132049025,0,51.1918183349189
13,7,3,69.2370991374171,0,58.3178941077495
13,7,4,70.1947869459788,1,45.575329569896
13,7,1,70.1148728487784,0,50.985671623479
13,7,3,70.1518112892328,1,58.3331272513751
13,7,4,70.2283893426259,1,45.5226401491236
12,7,2,69.065805387497,1,36.4300801038626
12,7,3,69.2880576710368,1,44.5883232734341
10,7,1,69.7872681868704,0,66.7304747216695
10,7,2,69.7238616943359,0,64.9176818982523
10,7,3,70.0124226060025,0,73.1816239448381
10,7,4,70.2818383375804,0,59.9306711191603
10,7,1,70.1793132581209,0,52.1643305353355
10,7,2,69.2730770746867,0,49.9303800689522
10,7,3,69.2625827345737,1,58.5375896273472
9,7,3,70.2224240413932,0,44.6000359021564
9,7,4,70.3027877012889,0,31.8397899997799
9,7,1,68.9179587866131,0,52.0264455360884
9,7,2,69.2046051184336,0,49.7156392975303
9,7,3,69.2834945944853,0,58.6365250206436
8,7,1,68.9774538424977,0,53.4735486542777
8,7,3,69.8723345024641,0,59.3080198176467
8,7,4,70.3796107769012,0,46.7246481548791
8,7,1,69.8819524530779,0,53.540374869699
8,7,2,68.9242555618286,0,50.5033078135311
8,7,3,69.7509116682895,0,59.0297494478436
7,7,1,70.3250128762764,0,53.5180862893249
7,7,3,69.3053090295126,0,59.4803744088349
7,7,4,70.4029881954193,1,46.9756515292465
7,7,3,70.0003238056981,0,30.5083326941894
5,7,2,69.1619911193848,0,35.9430322281696
5,7,3,69.3517627716064,0,44.7097704125772
3,7,1,69.0308471478914,1,63.7538717643038
3,7,3,70.1806943139365,0,69.2985092444142
3,7,4,70.5242047309875,0,58.1989625060378
3,7,1,69.2572758992513,0,85.1432704935141
3,7,2,70.0206460952759,0,81.8428596826561
3,7,3,69.7499860109285,0,90.6250372568029
3,7,4,70.6138341426849,1,79.5625393171795
2,7,1,69.9787987156918,1,73.4166069153871
2,7,3,70.3419068802235,1,78.9945778993133
2,7,4,70.7682635784149,0,67.9923308909347
2,7,1,70.3559961151659,0,92.8159663337574
2,7,2,70.3115067799886,0,90.3236230598122
2,7,3,70.0718384787094,0,98.7929538990429
2,7,4,71.1226685841878,1,88.3668636248331
1,7,1,70.4596356843647,0,76.4149539728605
1,7,3,70.6292221601619,0,81.9478587435515
1,7,4,71.1701532999675,1,71.4690274005188
1,7,1,70.5202988741691,0,82.0167900284359
1,7,3,70.2572349060413,0,87.5236609064232
1,7,4,71.2603626251221,2,76.7556471140488
0,7,3,70.4797978512076,0,40.0921720866827
0,7,1,69.8380387624105,1,97.0465290162538
0,7,2,71.054677327474,0,93.7554082388815
0,7,3,70.9169313297715,0,102.451827190263
0,7,4,71.6604274113973,1,91.9844214314944
23,6,1,70.4376768145645,1,69.3262648642849
23,6,2,70.9713270187378,0,66.2958436519693
23,6,3,71.0937936472338,0,75.6182465711754
23,6,1,71.2321009050336,2,100.759276022844
23,6,2,71.0610971450806,1,98.9555977135315
23,6,3,70.785939765531,0,106.018165115733
23,6,4,71.7980788548787,2,95.7474853548338
21,6,1,71.4721059966506,9,96.5468447367602
21,6,2,71.5653724034627,7,98.0075627312472
21,6,3,71.1518136290617,1,106.991464814928
21,6,4,72.0392950375875,5,89.9903795949358
20,6,1,71.1897789135314,8,95.6360785420402
20,6,2,71.4680322647095,11,96.0387124101981
20,6,3,71.6993671683378,7,103.377250104502
20,6,4,72.0215531984965,15,85.2200667713769
20,6,1,70.0466089248657,44,97.1035110905068
20,6,2,71.3933208465576,46,98.6910202925792
20,6,3,70.8577235244041,13,106.547972321307
20,6,4,71.8578775723775,11,85.9877538041619
19,6,1,70.4989284046909,63,100.423025483266
19,6,2,71.0726403554281,58,100.800124785164
19,6,3,71.6546119867369,12,108.034191267361
19,6,4,71.6766284306844,24,85.8833666816063
19,6,1,70.9267972979629,80,124.816219597793
19,6,2,70.8735968907674,70,127.923419244325
19,6,3,70.3238012624341,17,134.358964365558
19,6,4,71.4486387570699,31,113.179231683287
18,6,1,70.5958603976066,61,142.96623331093
18,6,2,70.8971199035645,68,144.546600417641
18,6,3,71.2341556992642,22,153.068965076673
18,6,4,71.3667502403259,24,131.342908838851
18,6,1,70.006228129069,65,136.794585936412
18,6,2,70.8860181808472,79,141.264377123851
18,6,3,70.355306004369,44,147.088253968075
18,6,4,71.3412286440531,34,125.864606917748
17,6,1,69.7702454349451,40,144.946552618494
17,6,2,70.9573008855184,66,144.612107766181
17,6,3,70.8195058689561,63,152.07979686858
17,6,4,71.3364195823669,23,129.408467974339
17,6,1,69.9842926493862,87,133.413474375528
17,6,2,70.8086936314901,113,135.283651168837
17,6,3,70.7388365102369,88,141.141206376604
17,6,4,71.3100870450338,27,119.312599521916
16,6,1,70.3432752375017,66,145.406087353564
16,6,2,70.7678549448649,62,148.525508356252
16,6,3,70.3139883085739,65,155.541062857199
16,6,4,71.3046247164408,13,132.129042387678
16,6,1,70.8416197927375,121,132.282480248075
16,6,2,70.709122467041,103,136.215702166606
16,6,3,70.9436829145565,87,143.448815894109
16,6,4,71.2468228340149,20,118.796442459017
15,6,1,71.0231303164833,68,143.178632557014
15,6,2,70.6568379084269,79,145.496960494987
15,6,3,70.0011883225552,72,152.649628834915
15,6,4,71.2409510612488,12,128.327627748164
15,6,1,70.7503542983741,124,130.507830259652
15,6,2,70.6250465393066,93,133.187391096988
15,6,3,71.0801640887593,81,144.516605225392
15,6,4,71.1793390909831,43,117.653739230562
14,6,1,70.2504090426261,65,136.506524410128
14,6,2,70.5853676478068,72,137.962484989344
14,6,3,69.9612105613531,58,148.497877032933
14,6,4,71.137501557668,26,122.132096708403
14,6,1,69.7311296630324,110,128.129998009128
14,6,2,70.5272262573242,104,124.658308126207
14,6,3,71.0407862108807,74,132.780776562024
14,6,4,71.075147151947,26,109.299947466439
13,6,1,69.6883646647135,109,123.730683954316
13,6,2,70.5826072057088,79,119.665577083477
13,6,3,69.862712416538,53,126.568589963339
13,6,4,70.9758447011312,33,105.37899809287
13,6,1,69.8458835869505,87,110.073173887446
13,6,2,70.2036282857259,78,107.885184082552
13,6,3,70.8748603643373,63,114.245499165205
13,6,4,70.8150798479716,27,93.7028383898432
12,6,1,70.0783801831697,107,100.553181392635
12,6,2,70.284394009908,99,99.6076991246373
12,6,3,69.5882867325184,60,104.522521746665
12,6,4,70.6937945683797,28,85.0305538272951
12,6,1,70.2006334003649,18,162.252473651548
12,6,1,70.2006334003649,58,162.252473651548
12,6,2,69.2469605604808,21,160.412755794707
12,6,2,69.2469605604808,53,160.412755794707
12,6,3,70.3917114790096,12,163.721539710445
12,6,3,70.3917114790096,46,163.721539710445
12,6,4,70.5382472674052,2,147.208945824095
12,6,4,70.5382472674052,8,147.208945824095
11,6,1,70.3191775941012,55,100.334722147672
11,6,2,69.8593417485555,38,88.9911796516972
11,6,3,69.4624537978061,39,97.4830838798953
11,6,4,70.4355311393738,11,85.1533098956861
11,6,1,70.1010190060264,3,74.3827311848581
11,6,2,70.0199014027913,1,70.4088498184283
11,6,3,70.3995733482893,0,79.0636252001277
11,6,4,70.1953873634338,8,66.1441689933708
10,6,2,69.7302763621012,0,51.8132651068736
10,6,3,69.6307891135992,1,60.4604448418831
10,6,4,70.2555380662282,2,47.9919884722913
10,6,1,69.3430144995974,0,54.8843242205403
10,6,2,70.32517674764,1,49.7910432299323
10,6,3,69.5409260239712,1,58.663987337939
9,6,3,70.0091964366824,2,45.0729106198705
9,6,4,70.5472840468089,1,31.8997332405124
9,6,1,70.5908185724627,0,68.8107548976841
9,6,2,70.4855848948161,0,63.6183734130173
9,6,3,69.6361577233603,1,72.5172586530971
9,6,4,70.5620399316152,2,59.3891627858975
8,6,1,70.7965619271262,2,69.2286843728798
8,6,2,69.8370163281759,3,64.3886062958336
8,6,3,70.232068172721,1,73.0860969714995
8,6,4,70.5755410989126,1,59.7957311854698
8,6,1,70.0553746139794,2,69.8487128575216
8,6,2,69.909858194987,3,64.1936467911
8,6,3,69.6625948174055,1,73.2954362838645
8,6,4,70.594723145167,0,59.7934918736573
7,6,1,69.366450125711,2,56.1441799426393
7,6,2,70.1325766245524,1,50.9118630775192
7,6,3,70.4697896380757,1,60.2548882379197
7,6,2,69.4789917151133,1,37.279249712301
7,6,3,69.6927466725194,1,45.9828478165437
6,6,2,70.4882801691691,1,37.6599599077745
6,6,3,70.3634041187375,2,46.2807681543782
6,6,1,70.6361662212171,1,69.8031004762743
6,6,2,69.499257572492,1,65.5734466381837
6,6,3,69.7506334171739,2,74.9634097089292
6,6,4,70.6478865146637,0,60.3101928221295
5,6,1,70.3598480893855,1,55.7367268689704
5,6,2,69.9458989461263,3,50.9388496159372
5,6,3,70.6793148129485,2,60.2751420266432
5,6,1,69.3639909426371,0,55.3072240949332
5,6,3,69.8339603335358,1,60.09777102917
5,6,4,70.6995906829834,2,46.1317938485081
4,6,1,69.4398914972941,2,70.1684764749371
4,6,2,69.9371250152588,1,65.7079387067351
4,6,3,70.741433343222,2,73.7883477785217
4,6,4,70.718080441157,1,60.2972686850408
4,6,1,70.3520753425464,3,56.0659465401332
4,6,2,70.3035893122355,2,55.2862287606476
4,6,3,69.7449007699656,3,62.4838479314712
3,6,2,70.3055707931519,3,66.9789886808867
3,6,3,70.658028269923,3,69.738151274636
3,6,4,70.7160102526347,1,54.3875260031346
3,6,1,70.6672253525048,4,86.5894236945314
3,6,2,70.403528658549,4,89.5878847107524
3,6,3,70.4595553819523,6,94.3243544919533
3,6,4,70.8067735830943,3,77.2823430467979
2,6,2,70.4136573791504,3,62.681342766271
2,6,3,70.1532716972883,6,65.5806638262875
2,6,4,70.9373258749644,2,49.4518822694954
2,6,1,69.3994641638639,3,84.0082606265787
2,6,2,70.5313698450724,6,86.7386154932901
2,6,3,70.6764562739882,4,89.7012271701824
2,6,4,71.2554055849711,4,74.3297306348104
1,6,1,69.7671983953108,10,104.099958378996
1,6,2,70.6429983774821,14,105.057500212395
1,6,3,70.1963763458784,7,107.348022458347
1,6,4,71.3110111554464,2,92.9494299484359
0,6,1,70.8174157393606,28,135.40848512025
0,6,2,70.8808056513468,43,139.464712740242
0,6,3,71.1345017898914,20,138.790752988105
0,6,4,71.4131662050883,4,121.593272731872
23,5,1,70.6866760253906,45,126.863262589613
23,5,2,70.9075445175171,67,130.496471724997
23,5,3,70.6787844813147,25,132.728385042981
23,5,4,71.4280246098836,4,112.976649450196
23,5,1,70.3566699780916,76,130.709921813046
23,5,2,70.9488452911377,75,132.643468111695
23,5,3,70.8055241163387,52,139.843261556787
23,5,4,71.4612876574198,7,116.943357281125
22,5,1,69.9505484731574,95,135.425175614277
22,5,2,70.9095574696859,65,137.909820835659
22,5,3,71.431819472202,38,145.605072286126
22,5,4,71.4559512138367,12,122.594999744208
22,5,1,69.884115319503,59,138.75458092906
22,5,2,70.9123742421468,51,140.597044571419
22,5,3,70.6193105786346,48,148.368012011255
22,5,4,71.4547066688538,18,125.294403382723
21,5,1,70.0946001420941,47,138.310004914645
21,5,2,70.9383563995361,30,140.290050240699
21,5,3,71.6560145533362,51,148.169958046317
21,5,4,71.4634617169698,8,125.992153816711
21,5,1,70.2869600664105,62,142.459456953278
21,5,2,70.8961526234945,45,144.078778859752
21,5,3,70.7531027017638,61,155.050360498193
21,5,4,71.4538887341817,12,130.491015602369
20,5,1,70.5715001424154,54,140.13660334039
20,5,2,70.8973214467367,36,143.003403840936
20,5,3,71.2027950730435,77,152.825355401146
20,5,4,71.4437063535054,32,126.696349493461
20,5,1,70.9548658404434,54,134.537419676868
20,5,2,70.8790505727132,49,137.759112640837
20,5,3,71.1823878177377,72,148.147286241991
20,5,4,71.4370384216309,12,121.303622499719
19,5,1,71.0786373740748,106,139.346861096361
19,5,2,70.8559949239095,74,139.487265523552
19,5,3,70.8016217697498,119,152.067432819284
19,5,4,71.4101587931315,18,124.386121635063
19,5,1,71.1359942252176,203,136.744141972507
19,5,2,70.8182399113973,94,136.568343455554
19,5,3,71.1582535144895,116,147.757387435442
19,5,4,71.3706878026326,34,120.690231897373
18,5,1,70.7278657879746,225,136.639557709685
18,5,2,70.7862759272257,78,136.16857609828
18,5,3,70.4148296200952,81,147.519224422693
18,5,4,71.350627263387,23,120.333176438755
18,5,1,70.3257988377621,219,27.1456988407008
18,5,2,70.7774200439453,101,27.5323612128559
18,5,3,71.4534969773404,109,41.4945769345213
18,5,4,71.3570326169332,23,13.7174543071305
16,5,1,70.5029441431949,92,143.87263446502
16,5,2,70.6073727289836,105,145.151837342099
16,5,3,70.1177843670512,83,159.196200825681
16,5,4,71.3432896931966,18,131.050996239792
16,5,1,70.897117213199,79,141.130310605367
16,5,2,70.5296057383219,67,138.693628820212
16,5,3,71.147762298584,64,151.441820550943
16,5,4,71.3127044041951,22,125.69704925784
15,5,1,71.1985252781918,54,140.689264263085
15,5,2,70.5504955291748,31,138.874839100114
15,5,3,70.0196236898733,60,150.891343902098
15,5,4,71.2449142138163,17,126.087975757138
15,5,1,70.943583438271,61,141.90879895119
15,5,2,70.7191440582275,40,141.626687659882
15,5,3,71.3049702311671,105,151.997169780225
15,5,4,71.189058303833,27,127.685079612158
14,5,1,70.3010126749675,64,127.598965758283
14,5,2,70.6934324264526,42,131.455322710623
14,5,3,69.9226448147796,67,137.810226689297
14,5,4,71.0926532745361,20,115.268341751973
12,5,1,70.2290522257487,45,102.509398846305
12,5,2,70.0331324895223,51,104.727526249713
12,5,3,69.6030980487203,36,109.564382611541
12,5,4,70.628527323405,9,87.6538509394741
12,5,1,70.4403410794442,39,88.6953705081833
12,5,2,69.4944255193075,56,83.0004744900507
12,5,3,70.4790198747502,59,92.1960346591368
12,5,4,70.4950547218323,6,75.0715835084848
10,5,1,69.2741023866754,0,69.1264297995076
10,5,2,69.46082350413,0,65.5242197371845
10,5,3,69.6214557026708,1,74.3989641149237
10,5,4,70.2703536351522,0,60.9961606486468
10,5,3,69.6069221496582,1,21.2085035925556
10,5,4,70.5004122257233,2,7.34351630296442
8,5,1,69.4295141655102,1,68.5744790754979
8,5,2,69.5149459322294,1,63.559065652662
8,5,3,70.2301582957423,1,73.3441488588869
8,5,4,70.5562740961711,0,59.4166423477291
8,5,1,69.3074613705016,1,55.7384085620797
8,5,2,70.3393324534098,1,50.7999641316055
8,5,3,69.4930936680284,1,61.0724075002872
7,5,2,69.6190795898438,0,39.0092134783335
7,5,3,69.6169756512309,1,47.6304168070783
6,5,2,70.2804522196452,2,38.3353099383676
6,5,3,70.4074483915817,1,47.6316277516453
6,5,2,69.3069863001506,1,52.499188277252
6,5,3,69.683704952861,1,62.0566166464341
6,5,4,70.6847732067108,0,47.0674711363317
5,5,2,70.072894859314,1,37.0230325294542
5,5,3,70.2896713877833,1,47.2201615397062
5,5,1,70.2651324355811,0,76.4213789260539
5,5,2,69.8297129948934,1,72.339413355483
5,5,3,69.697164934735,0,81.627638390084
5,5,4,70.7221418221792,1,67.1361069320119
3,5,1,69.4993723484508,1,73.8129399995087
3,5,2,70.2863481521606,2,75.0517678026808
3,5,3,70.2242914244186,9,82.2710276222497
3,5,4,70.8407827218374,4,65.1954389951716
2,5,1,69.8236244603207,1,94.1095774465357
2,5,2,70.4043746948242,4,94.7148027055082
2,5,3,70.4807827084563,12,101.783042999479
2,5,4,70.9511859416962,3,84.7173010445258
2,5,1,70.2282194171035,3,111.887459651509
2,5,2,70.6344042460124,3,112.656982373621
2,5,3,70.8396657899369,6,119.365414811269
2,5,4,71.3020116488139,3,102.108129929373
1,5,1,70.6916158575761,36,114.081417515728
1,5,2,70.6659923553467,10,115.681179300038
1,5,3,70.1676661025646,16,122.202483513596
1,5,4,71.3291893005371,0,104.776306690706
1,5,1,70.6165614881014,42,117.613427117525
1,5,2,70.7144792556763,13,120.465596396534
1,5,3,71.381965637207,14,124.615445878415
1,5,4,71.347380956014,2,106.832183512044
23,4,1,69.7496537325675,27,124.387924003269
23,4,2,70.8530145645142,29,131.755400715483
23,4,3,70.6469516310581,112,136.563764564198
23,4,4,71.4453597068787,8,115.529867198144
23,4,1,70.0400417394805,55,145.437819390994
23,4,2,70.9678094228109,52,153.184244349337
23,4,3,70.8484850595164,112,157.968080932857
23,4,4,71.4846731821696,3,135.37247286507
22,4,1,70.3744101273386,46,134.895161947468
22,4,2,70.9760314941406,44,141.366843647556
22,4,3,71.3208100962084,40,146.804210442991
22,4,4,71.4740889867147,9,125.58200276253
22,4,1,70.9290161132812,35,143.231290155061
22,4,2,70.8914925257365,29,151.404430693452
22,4,3,70.5799172201822,35,155.501306307007
22,4,4,71.47558482488,14,134.083530054369
21,4,1,71.0817509701377,54,134.876063139294
21,4,2,70.9083588282267,41,140.854890698451
21,4,3,71.5517042293105,51,148.784926818247
21,4,4,71.4850254058838,9,126.203514837747
21,4,1,70.8324554175661,74,140.106998138828
21,4,2,70.948779741923,34,144.044546320569
21,4,3,70.4681230478509,39,156.20150053635
21,4,4,71.4667062759399,22,130.088445603906
20,4,1,70.5218799657989,37,132.894497718546
20,4,2,70.8605801900228,20,136.008065581671
20,4,3,71.445940195128,34,147.604296844802
20,4,4,71.4420517285665,17,120.875547251431
20,4,1,70.2104165595874,49,132.306542314705
20,4,2,70.9597197850545,42,135.435715252417
20,4,3,70.5947150296943,44,146.625944408996
20,4,4,71.4303323427836,19,120.089204718533
19,4,1,69.9764261078416,91,136.709322954644
19,4,2,70.9087233861287,66,135.911314194673
19,4,3,71.0562662967416,66,147.949729724409
19,4,4,71.3693010012309,28,121.079117210844
19,4,1,70.0683463247199,114,139.464625293942
19,4,2,70.925496673584,62,141.06311356285
19,4,3,71.022942742636,51,152.568745941826
19,4,4,71.3562448819478,22,125.72288149345
18,4,1,70.2982790093673,80,143.310680547147
18,4,2,70.913914680481,89,143.064686400699
18,4,3,70.6697387251743,65,157.077678471716
18,4,4,71.3547215461731,19,129.429188843555
18,4,1,70.6407699584961,88,137.155723140866
18,4,2,70.8332084019979,78,141.221894542279
18,4,3,71.1989745206611,59,153.402055910323
18,4,4,71.3483117421468,43,125.41665190662
17,4,1,70.9931178845857,37,143.866179051547
17,4,2,70.8267012914022,70,143.51371390323
17,4,3,70.279698926349,94,154.786200492556
17,4,4,71.32155529658,25,127.24195929477
17,4,1,71.1846646760639,91,134.851451784518
17,4,2,70.7755036671956,124,135.457764822437
17,4,3,71.1262866175452,96,145.793312638736
17,4,4,71.3030624389648,26,118.99738308182
16,4,1,70.9590729830558,70,146.096579781501
16,4,2,70.7505218505859,64,146.951210216619
16,4,3,70.0715408269749,71,157.029427275236
16,4,4,71.2724358240763,16,130.592113999475
16,4,1,70.3860228689093,102,135.993409316026
16,4,2,70.81184425354,103,140.249574516638
16,4,3,71.2265655162723,131,147.267416878574
16,4,4,71.2514777183533,25,123.156761104416
15,4,1,70.2530998430754,82,144.591682858445
15,4,2,70.7942185719808,71,147.085744614393
15,4,3,70.1128528118134,71,154.414078511851
15,4,4,71.1984392801921,20,130.483152469038
15,4,1,70.3282955236602,107,133.730968441669
15,4,2,70.562233543396,87,136.144900292245
15,4,3,71.1042986137922,86,145.343843257637
15,4,4,71.1249001820882,28,120.570378400997
14,4,1,70.6801263909591,162,133.989639158041
14,4,2,70.7094809850057,78,135.224122974469
14,4,3,69.9370849187984,35,144.345994568284
14,4,4,71.0420289039612,25,119.781737093232
14,4,1,70.9257444415176,240,125.980954307568
14,4,2,70.397350247701,89,127.749939196714
14,4,3,70.9695334323617,48,135.148475961789
14,4,4,70.9555174509684,36,110.90046319447
13,4,1,70.8714689288223,142,118.214161445299
13,4,2,70.5066054662069,78,120.053212566447
13,4,3,69.9573160215866,52,127.14027736985
13,4,4,70.8458442687988,36,103.894778162707
13,4,1,70.7103318331534,91,95.2039352279971
13,4,2,69.9580611546834,88,96.4893561503268
13,4,3,70.7147353859835,72,103.451509216713
13,4,4,70.6750469207764,33,80.534680030687
12,4,1,69.3475954490795,89,95.5132444024493
12,4,2,69.9791393280029,88,93.0039209917595
12,4,3,69.5484862660253,73,101.873677432886
12,4,4,70.4980433781942,24,79.6774309344182
12,4,1,69.3347177672804,61,106.530350129644
12,4,2,69.80641746521,64,103.449154033151
12,4,3,70.0586541198021,46,110.23670977907
12,4,4,70.4432458877563,9,90.9004768258892
11,4,1,69.6354273745888,65,86.8600266022841
11,4,2,69.5703813552856,39,77.0345048777526
11,4,3,69.863093487052,46,86.3100477873231
11,4,4,70.2959508895874,17,73.2129439073033
11,4,1,70.0281082956414,0,66.7971091583022
11,4,2,70.1153998057048,1,62.9753464761307
11,4,3,69.3132948764535,1,72.1820636323537
11,4,4,70.0714003245036,9,58.0779507618863
10,4,1,70.4966172335441,1,67.5483899877872
10,4,2,69.1107838471731,0,63.9186584516428
10,4,3,70.2185947950496,0,72.7078869611723
10,4,4,70.1315804322561,1,58.5626788778463
10,4,3,69.4429560816565,0,31.2974225192229
9,4,2,69.6653051495552,0,34.7241967088485
9,4,3,69.6616739672284,0,44.5501173948287
9,4,1,69.6003145920603,0,52.0798389504707
9,4,3,69.5307820342308,0,57.6501800109327
9,4,4,70.4113160769145,0,43.4186333773177
8,4,1,70.4003983882436,2,65.4986763994093
8,4,2,68.8458742340406,2,61.5256613022066
8,4,3,69.3743542959524,0,71.0638256381208
